0	0	0.32	0.418182	0.139394	0.421053	1.50351	1.78456
1	0	0.68	0.745455	0.387879	0.701754	1.2076	1.29298
2	0	0.44	0.418182	0.527273	0.438596	1.13918	1.06538
3	0	0.68	0.690909	0.618182	0.561404	1.06816	0.983643
4	0	0.68	0.745455	0.618182	0.719298	0.981391	0.977417
5	0	0.68	0.781818	0.739394	0.719298	0.917007	0.986301
6	0	0.82	0.872727	0.8	0.736842	0.857881	0.958048
7	0	0.74	0.872727	0.842424	0.736842	0.815292	0.92805
8	0	0.8	0.872727	0.872727	0.736842	0.754289	0.790807
9	0	0.76	0.872727	0.872727	0.754386	0.702055	0.805429
10	0	0.76	0.872727	0.872727	0.754386	0.659024	0.812961
11	0	0.94	0.945455	0.89697	0.842105	0.627366	0.548281
12	0	0.88	0.945455	0.921212	0.859649	0.579613	0.595962
13	0	0.88	0.945455	0.945455	0.859649	0.550226	0.582025
14	0	0.9	0.945455	0.945455	0.842105	0.512589	0.529757
15	0	0.96	0.945455	0.945455	0.859649	0.47409	0.388207
16	0	0.94	0.945455	0.945455	0.859649	0.44506	0.40258
17	0	0.88	0.945455	0.945455	0.859649	0.419905	0.476372
18	0	0.96	0.945455	0.945455	0.859649	0.398732	0.335868
19	0	0.9	0.945455	0.945455	0.842105	0.377691	0.390736
20	0	0.94	0.945455	0.945455	0.842105	0.360034	0.305719
21	0	0.94	0.945455	0.945455	0.842105	0.35846	0.309696
22	0	0.92	0.945455	0.945455	0.842105	0.332404	0.312672
23	0	0.92	0.945455	0.945455	0.842105	0.313931	0.294858
24	0	0.92	0.945455	0.945455	0.842105	0.299308	0.309844
25	0	0.9	0.945455	0.945455	0.842105	0.299295	0.290753
26	0	0.88	0.945455	0.945455	0.842105	0.281728	0.318052
27	0	0.92	0.945455	0.945455	0.842105	0.269211	0.250211
28	0	0.86	0.963636	0.951515	0.877193	0.258357	0.401112
29	0	0.88	0.945455	0.951515	0.842105	0.256489	0.257683
30	0	0.98	0.945455	0.951515	0.859649	0.244577	0.136762
31	0	0.9	0.945455	0.945455	0.877193	0.236878	0.267118
32	0	0.92	0.963636	0.951515	0.877193	0.228998	0.201953
33	0	0.92	0.945455	0.951515	0.894737	0.223398	0.229868
34	0	0.9	0.945455	0.951515	0.912281	0.22059	0.252149
35	0	0.98	0.963636	0.951515	0.929825	0.210548	0.127184
36	0	0.98	0.963636	0.957576	0.947368	0.207137	0.160586
37	0	0.94	0.945455	0.957576	0.947368	0.196585	0.169265
38	0	0.92	0.963636	0.957576	0.912281	0.187673	0.243859
39	0	0.98	0.963636	0.957576	0.947368	0.184939	0.151877
40	0	1	0.963636	0.963636	0.912281	0.17768	0.0789148
41	0	0.98	0.963636	0.963636	0.947368	0.17494	0.152122
42	0	0.98	0.945455	0.963636	0.947368	0.175287	0.145316
43	0	0.94	0.945455	0.951515	0.947368	0.1675	0.20004
44	0	0.98	0.963636	0.951515	0.947368	0.158114	0.185835
45	0	0.98	0.945455	0.951515	0.947368	0.156642	0.138355
46	0	1	0.945455	0.951515	0.947368	0.158048	0.0915673
47	0	0.96	0.963636	0.951515	0.947368	0.146087	0.200853
48	0	1	0.963636	0.957576	0.947368	0.143562	0.109052
49	0	1	0.963636	0.963636	0.947368	0.141391	0.100559
50	0	1	1	0.975758	0.982456	0.129226	0.102908
51	0	0.98	0.963636	0.975758	0.947368	0.127282	0.147392
52	0	1	0.963636	0.975758	0.947368	0.131732	0.0976674
53	0	0.98	0.981818	0.969697	0.947368	0.124215	0.116565
54	0	1	0.981818	0.975758	0.964912	0.117911	0.104397
55	0	1	0.963636	0.975758	0.964912	0.120509	0.0801833
56	0	0.98	0.981818	0.975758	0.947368	0.112667	0.106106
57	0	1	1	0.981818	0.982456	0.106173	0.122121
58	0	1	1	0.993939	0.982456	0.109343	0.0811567
59	0	1	0.981818	0.993939	0.964912	0.109177	0.0689266
60	0	1	0.981818	0.987879	0.964912	0.108604	0.113505
61	0	1	1	0.987879	0.982456	0.101735	0.0574227
62	0	0.98	1	0.993939	0.982456	0.101105	0.119657
63	0	1	1	1	0.982456	0.0984161	0.0533065
64	0	1	1	1	0.982456	0.0968105	0.0706143
65	0	1	1	1	0.982456	0.094263	0.0566472
66	0	1	1	1	0.982456	0.0938175	0.100461
67	0	1	1	1	0.982456	0.0874048	0.0635888
68	0	1	1	1	0.982456	0.0842746	0.108829
69	0	1	1	1	0.982456	0.0839756	0.0946633
70	0	1	1	1	0.982456	0.0824493	0.0690516
71	0	1	1	1	0.982456	0.0824429	0.0441647
72	0	1	1	1	0.982456	0.0802396	0.0583341
73	0	1	1	1	0.982456	0.0808505	0.0632485
74	0	1	1	1	0.982456	0.0743967	0.0563618
75	0	1	1	1	0.982456	0.0718861	0.08866
76	0	1	1	1	0.982456	0.0724993	0.0608042
77	0	0.98	1	1	0.982456	0.0689096	0.102636
78	0	1	1	1	0.982456	0.0689804	0.0264238
79	0	1	1	1	0.982456	0.0632915	0.0218331
80	0	1	1	1	0.982456	0.0638873	0.0367659
81	0	1	1	1	0.982456	0.0608952	0.0572831
82	0	1	1	1	0.982456	0.0598738	0.0424856
83	0	1	1	1	0.982456	0.060048	0.0573391
84	0	1	1	1	0.982456	0.060359	0.0552165
85	0	1	1	1	0.982456	0.0587177	0.0249429
86	0	1	1	1	0.982456	0.0581134	0.0466631
87	0	1	1	1	0.982456	0.0590413	0.0314871
88	0	1	1	1	0.982456	0.0570175	0.0718908
89	0	1	1	1	0.982456	0.0563207	0.0439135
